fsize,func_elapsed,fwrite_elapsed,provider,lang
102400,1.98099994659,1.77999997139,azure,python
102400,2.55900001526,2.41799998283,azure,python
102400,9.05599999428,8.91499996185,azure,python
102400,1.18499994278,1.04299998283,azure,python
102400,1.46899986267,1.32800006866,azure,python
102400,13.2739999294,13.135999918,azure,python
102400,2.58399987221,2.44599986076,azure,python
102400,1.04200005531,0.901000022888,azure,python
102400,2.08800005913,1.94400000572,azure,python
102400,13.0469999313,12.9029998779,azure,python
102400,1.23300004005,1.09500002861,azure,python
102400,0.996999979019,0.855999946594,azure,python
102400,1.20899987221,1.06799983978,azure,python
102400,1.06999993324,0.927999973297,azure,python
102400,15.2230000496,15.0820000172,azure,python
102400,1.15700006485,1.01800012589,azure,python
102400,0.976000070572,0.838999986649,azure,python
102400,1.05900001526,0.917999982834,azure,python
102400,1.06599998474,0.923000097275,azure,python
102400,2.46499991417,2.32999992371,azure,python
102400,1.21200013161,1.0680000782,azure,python
102400,2.78500008583,2.62900018692,azure,python
102400,1.125,1.00299978256,azure,python
102400,1.00300002098,0.846999883652,azure,python
102400,1.20399999619,1.06599998474,azure,python
102400,0.928999900818,0.788000106812,azure,python
102400,1.24099993706,1.09999990463,azure,python
102400,1.55100011826,1.41000008583,azure,python
102400,1.32099986076,1.16199994087,azure,python
102400,1.20300006866,1.06100010872,azure,python
102400,12.7030000687,12.5630002022,azure,python
102400,1.19099998474,1.04799985886,azure,python
102400,1.13800001144,0.996999979019,azure,python
102400,1.24300003052,1.10199999809,azure,python
102400,1.03500008583,0.894999980927,azure,python
102400,1.17599987984,1.02099990845,azure,python
102400,1.20600008965,1.06599998474,azure,python
102400,1.01400017738,0.875,azure,python
102400,1.05800008774,0.901000022888,azure,python
102400,13.5230000019,13.3840000629,azure,python
102400,2.99900007248,2.86100006104,azure,python
102400,1.09500002861,0.9390001297,azure,python
102400,1.02900004387,0.888999938965,azure,python
102400,1.10899996758,0.952999830246,azure,python
102400,1.06999993324,0.929999828339,azure,python
102400,1.00900006294,0.865000009537,azure,python
102400,1.24800014496,1.10800004005,azure,python
102400,1.5640001297,1.4240000248,azure,python
102400,1.06200003624,0.921999931335,azure,python
102400,1.27600002289,1.13199996948,azure,python
102400,2.43400001526,2.2619998455,azure,python
102400,1.15899991989,1.01799988747,azure,python
102400,1.09100008011,0.9390001297,azure,python
102400,1.02799987793,0.886999845505,azure,python
102400,1.0119998455,0.87099981308,azure,python
102400,1.10500001907,0.948999881744,azure,python
102400,1.03200006485,0.876000165939,azure,python
102400,1.04799985886,0.889999866486,azure,python
102400,1.20700001717,1.06599998474,azure,python
102400,1.0119998455,0.868999958038,azure,python
102400,1.19199991226,1.05099987984,azure,python
102400,1.03200006485,0.891000032425,azure,python
102400,1.03999996185,0.898999929428,azure,python
102400,1.05900001526,0.917000055313,azure,python
102400,1.07100009918,0.913000106812,azure,python
102400,1.30500006676,1.16199994087,azure,python
102400,1.19099998474,1.0529999733,azure,python
102400,1.1899998188,1.04899978638,azure,python
102400,1.13400006294,0.977999925613,azure,python
102400,1.07300019264,0.917000055313,azure,python
102400,1.02800011635,0.887000083923,azure,python
102400,1.23599982262,1.09500002861,azure,python
102400,1.02799987793,0.884000062943,azure,python
102400,1.14899992943,1.007999897,azure,python
102400,1.01999998093,0.894000053406,azure,python
102400,1.11899995804,0.962000131607,azure,python
102400,1.16400003433,1.00500011444,azure,python
102400,1.03799986839,0.898999929428,azure,python
102400,1.28600001335,1.14300012589,azure,python
102400,1.14199995995,1.00100016594,azure,python
102400,1.18800020218,1.04700016975,azure,python
102400,1.01099991798,0.871999979019,azure,python
102400,1.03099989891,0.875,azure,python
102400,1.24899983406,1.10799980164,azure,python
102400,1.20200014114,1.05100011826,azure,python
102400,1.0490000248,0.908999919891,azure,python
102400,1.04299998283,0.901999950409,azure,python
102400,1.16500020027,1.04200005531,azure,python
102400,1.12800002098,0.990999937057,azure,python
102400,1.12600016594,0.97200012207,azure,python
102400,1.00699996948,0.867000102997,azure,python
102400,1.22399997711,1.0680000782,azure,python
102400,1.01699995995,0.876000165939,azure,python
102400,1.01099991798,0.869999885559,azure,python
102400,1.04400014877,0.888000011444,azure,python
102400,1.17499995232,1.03399991989,azure,python
102400,1.03800010681,0.898000001907,azure,python
102400,1.23099994659,1.08999991417,azure,python
102400,1.14199995995,1.00099992752,azure,python
102400,1.20499992371,1.06399989128,azure,python
