fsize,func_elapsed,fwrite_elapsed,provider,lang
1,0.00012874603271484375,9.107589721679688e-05,aws,python
1,0.00022339820861816406,0.00020122528076171875,aws,python
1,0.00017261505126953125,0.0001480579376220703,aws,python
1,0.00016736984252929688,0.00014519691467285156,aws,python
1,0.0001678466796875,0.00014448165893554688,aws,python
1,0.00017333030700683594,0.00014901161193847656,aws,python
1,0.0001678466796875,0.0001456737518310547,aws,python
1,0.00016951560974121094,0.00015020370483398438,aws,python
1,0.00015616416931152344,0.00013637542724609375,aws,python
1,0.00018286705017089844,0.00015974044799804688,aws,python
1,0.0002257823944091797,0.00020170211791992188,aws,python
1,0.00020074844360351562,0.00017642974853515625,aws,python
1,0.00020575523376464844,0.0001811981201171875,aws,python
1,0.00021219253540039062,0.00018835067749023438,aws,python
1,0.000225067138671875,0.00020051002502441406,aws,python
1,0.00022983551025390625,0.00018286705017089844,aws,python
1,0.00020933151245117188,0.0001850128173828125,aws,python
1,0.00019693374633789062,0.00017261505126953125,aws,python
1,0.0002391338348388672,0.00021386146545410156,aws,python
1,0.00020265579223632812,0.00017786026000976562,aws,python
1,0.0002129077911376953,0.00018858909606933594,aws,python
1,0.00019741058349609375,0.00017333030700683594,aws,python
1,0.00020241737365722656,0.00017714500427246094,aws,python
1,0.00020647048950195312,0.0001823902130126953,aws,python
1,0.00020956993103027344,0.00018453598022460938,aws,python
1,0.00020051002502441406,0.0001742839813232422,aws,python
1,0.0001957416534423828,0.00017118453979492188,aws,python
1,0.00019860267639160156,0.00017452239990234375,aws,python
1,0.00019812583923339844,0.0001735687255859375,aws,python
1,0.00018787384033203125,0.0001652240753173828,aws,python
1,0.00019884109497070312,0.00017690658569335938,aws,python
1,0.00019502639770507812,0.00017070770263671875,aws,python
1,0.00020194053649902344,0.0001780986785888672,aws,python
1,0.0001900196075439453,0.00016641616821289062,aws,python
1,0.00020956993103027344,0.00018596649169921875,aws,python
1,0.0002052783966064453,0.0001800060272216797,aws,python
1,0.0002079010009765625,0.0001823902130126953,aws,python
1,0.00022220611572265625,0.0001983642578125,aws,python
1,0.0002002716064453125,0.00017642974853515625,aws,python
1,0.00019216537475585938,0.00016927719116210938,aws,python
1,0.00021147727966308594,0.00018596649169921875,aws,python
1,0.00022411346435546875,0.00019931793212890625,aws,python
1,0.00020599365234375,0.0001804828643798828,aws,python
1,0.0002231597900390625,0.00019884109497070312,aws,python
1,0.0002040863037109375,0.00017881393432617188,aws,python
1,0.00021958351135253906,0.00019359588623046875,aws,python
1,0.0002048015594482422,0.00018024444580078125,aws,python
1,0.00020122528076171875,0.00017642974853515625,aws,python
1,0.00021266937255859375,0.00019121170043945312,aws,python
1,0.0002002716064453125,0.00017571449279785156,aws,python
1,0.0002014636993408203,0.00017642974853515625,aws,python
1,0.0001919269561767578,0.0001678466796875,aws,python
1,0.00021147727966308594,0.00018644332885742188,aws,python
1,0.0002143383026123047,0.0001900196075439453,aws,python
1,0.0002014636993408203,0.0001766681671142578,aws,python
1,0.00020051002502441406,0.0001761913299560547,aws,python
1,0.0001995563507080078,0.00017499923706054688,aws,python
1,0.00020766258239746094,0.00018143653869628906,aws,python
1,0.00019788742065429688,0.00017333030700683594,aws,python
1,0.00019550323486328125,0.00017213821411132812,aws,python
1,0.0001990795135498047,0.0001747608184814453,aws,python
1,0.00021767616271972656,0.00017642974853515625,aws,python
1,0.00019407272338867188,0.0001709461212158203,aws,python
1,0.0002067089080810547,0.00018262863159179688,aws,python
1,0.00020074844360351562,0.00017571449279785156,aws,python
1,0.00019741058349609375,0.00017261505126953125,aws,python
1,0.00020575523376464844,0.00018167495727539062,aws,python
1,0.00021195411682128906,0.00018739700317382812,aws,python
1,0.00019121170043945312,0.00016951560974121094,aws,python
1,0.0002048015594482422,0.00018024444580078125,aws,python
1,0.00020599365234375,0.00018143653869628906,aws,python
1,0.00019979476928710938,0.0001766681671142578,aws,python
1,0.00019884109497070312,0.00017380714416503906,aws,python
1,0.0001926422119140625,0.0001659393310546875,aws,python
1,0.00019311904907226562,0.00016880035400390625,aws,python
1,0.00019025802612304688,0.00016689300537109375,aws,python
1,0.0002052783966064453,0.00018072128295898438,aws,python
1,0.00019073486328125,0.00016760826110839844,aws,python
1,0.00017786026000976562,0.000156402587890625,aws,python
1,0.00019598007202148438,0.000171661376953125,aws,python
1,0.0001983642578125,0.00017404556274414062,aws,python
1,0.00020003318786621094,0.00017642974853515625,aws,python
1,0.00020003318786621094,0.00017595291137695312,aws,python
1,0.00020551681518554688,0.00018095970153808594,aws,python
1,0.000213623046875,0.00018930435180664062,aws,python
1,0.00019693374633789062,0.0001723766326904297,aws,python
1,0.00022840499877929688,0.00020503997802734375,aws,python
1,0.00019550323486328125,0.00017261505126953125,aws,python
1,0.00019359588623046875,0.00017023086547851562,aws,python
1,0.0002677440643310547,0.0002429485321044922,aws,python
1,0.00021576881408691406,0.00019049644470214844,aws,python
1,0.0001938343048095703,0.00017023086547851562,aws,python
1,0.00020456314086914062,0.0001773834228515625,aws,python
1,0.00019931793212890625,0.00017499923706054688,aws,python
1,0.00019621849060058594,0.0001723766326904297,aws,python
1,0.00021386146545410156,0.00018978118896484375,aws,python
1,0.00019884109497070312,0.00017404556274414062,aws,python
1,0.00020551681518554688,0.0001804828643798828,aws,python
1,0.0002243518829345703,0.0001995563507080078,aws,python
1,0.00023365020751953125,0.00020694732666015625,aws,python
